Codice_Turno,Nome_Turno,Deposito,Giorno,Turno_Ora_Inizio,Turno_Ora_Fine,Corsa_Linea,Corsa_Da,Corsa_A,Corsa_Ora_Partenza,Corsa_Ora_Arrivo
Bo3050,TURNO 305 DI BOBBIO,Bobbio,Domenica,05:10,15:50,000279,BOBBIO PELLICE - TORRE PELLICE,,05:20,05:34
Bo3050,TURNO 305 DI BOBBIO,Bobbio,Domenica,05:10,15:50,000279,TORRE PELLICE - BOBBIO PELLICE,,05:40,06:00
Bo3050,TURNO 305 DI BOBBIO,Bobbio,Domenica,05:10,15:50,000279,BOBBIO PELLICE - TORRE PELLICE,,06:20,06:34
Bo3050,TURNO 305 DI BOBBIO,Bobbio,Domenica,05:10,15:50,000279,TORRE PELLICE - BOBBIO PELLICE,,07:25,07:42
Bo3050,TURNO 305 DI BOBBIO,Bobbio,Domenica,05:10,15:50,000279,BOBBIO PELLICE - TORRE PELLICE,,08:15,08:30
Bo3050,TURNO 305 DI BOBBIO,Bobbio,Domenica,05:10,15:50,000279,TORRE PELLICE - BOBBIO PELLICE,,09:55,10:13
Bo3050,TURNO 305 DI BOBBIO,Bobbio,Domenica,05:10,15:50,000279,BOBBIO PELLICE - TORRE PELLICE,,10:13,10:30
Bo3050,TURNO 305 DI BOBBIO,Bobbio,Domenica,05:10,15:50,000279,TORRE PELLICE - BOBBIO PELLICE,,10:30,10:50
Bo3050,TURNO 305 DI BOBBIO,Bobbio,Domenica,05:10,15:50,000279,BOBBIO PELLICE - TORRE PELLICE,,12:15,12:30
Bo3050,TURNO 305 DI BOBBIO,Bobbio,Domenica,05:10,15:50,000279,TORRE PELLICE - BOBBIO PELLICE,,12:30,12:50
Bo3050,TURNO 305 DI BOBBIO,Bobbio,Domenica,05:10,15:50,000279,BOBBIO PELLICE - TORRE PELLICE,,13:15,13:30
Bo3050,TURNO 305 DI BOBBIO,Bobbio,Domenica,05:10,15:50,000279,TORRE PELLICE - BOBBIO PELLICE,,13:30,13:49
Bo3050,TURNO 305 DI BOBBIO,Bobbio,Domenica,05:10,15:50,000279,BOBBIO PELLICE - TORRE PELLICE,,15:05,15:25
Ca0017,CASELLE-TORINO-CASELLE,Caselle,Domenica,06:49,16:00,000268,CASELLE Aeroporto - TO - piazza Carlo Felice,,07:00,07:45
Ca0017,CASELLE-TORINO-CASELLE,Caselle,Domenica,06:49,16:00,000268,TO - piazza Carlo Felice - CASELLE Aeroporto,,08:00,08:45
Ca0017,CASELLE-TORINO-CASELLE,Caselle,Domenica,06:49,16:00,000268,CASELLE Aeroporto - TO - piazza Carlo Felice,,09:00,09:45
Ca0017,CASELLE-TORINO-CASELLE,Caselle,Domenica,06:49,16:00,000268,TO - piazza Carlo Felice - CASELLE Aeroporto,,10:00,10:45
Ca0017,CASELLE-TORINO-CASELLE,Caselle,Domenica,06:49,16:00,000268,CASELLE Aeroporto - TO - piazza Carlo Felice,,11:00,11:45
Ca0017,CASELLE-TORINO-CASELLE,Caselle,Domenica,06:49,16:00,000268,TO - piazza Carlo Felice - CASELLE Aeroporto,,13:00,13:45
Ca0017,CASELLE-TORINO-CASELLE,Caselle,Domenica,06:49,16:00,000268,CASELLE Aeroporto - TO - piazza Carlo Felice,,14:00,14:45
Ca0017,CASELLE-TORINO-CASELLE,Caselle,Domenica,06:49,16:00,000268,TO - piazza Carlo Felice - CASELLE Aeroporto,,15:00,15:45
Ca0037,CASELLE-TORINO-CASELLE,Caselle,Domenica,15:45,23:57,000268,CASELLE Aeroporto - TO - piazza Carlo Felice,,16:00,16:45
Ca0037,CASELLE-TORINO-CASELLE,Caselle,Domenica,15:45,23:57,000268,TO - piazza Carlo Felice - CASELLE Aeroporto,,19:00,19:45
Ca0037,CASELLE-TORINO-CASELLE,Caselle,Domenica,15:45,23:57,000268,CASELLE Aeroporto - TO - piazza Carlo Felice,,20:00,20:45
Ca0037,CASELLE-TORINO-CASELLE,Caselle,Domenica,15:45,23:57,000268,TO - piazza Carlo Felice - CASELLE Aeroporto,,21:00,21:45
Ca0037,CASELLE-TORINO-CASELLE,Caselle,Domenica,15:45,23:57,000268,CASELLE Aeroporto - TO - piazza Carlo Felice,,22:00,22:45
Ca0037,CASELLE-TORINO-CASELLE,Caselle,Domenica,15:45,23:57,000268,TO - piazza Carlo Felice - CASELLE Aeroporto,,23:00,23:45
FS100,CORSE F.S. DI PINEROLO,Pinerolo,Domenica,08:04,17:25,000701,PIN - Str. Vecchia di Buriasco-Via Seves - S.Pietro Val Lemina - via Europa fr,,08:19,08:36
FS100,CORSE F.S. DI PINEROLO,Pinerolo,Domenica,08:04,17:25,000701,S.Pietro Val Lemina - via Europa 61 - MACELLO - Municipio,,08:40,09:20
FS100,CORSE F.S. DI PINEROLO,Pinerolo,Domenica,08:04,17:25,000701,MACELLO - Municipio - S.Pietro Val Lemina - via Europa fr,,09:25,10:03
FS100,CORSE F.S. DI PINEROLO,Pinerolo,Domenica,08:04,17:25,000701,S.Pietro Val Lemina - via Europa 61 - MACELLO - Municipio,,10:10,10:50
FS100,CORSE F.S. DI PINEROLO,Pinerolo,Domenica,08:04,17:25,000701,MACELLO - Municipio - S.Pietro Val Lemina - via Europa fr,,10:50,11:20
FS100,CORSE F.S. DI PINEROLO,Pinerolo,Domenica,08:04,17:25,000701,S.Pietro Val Lemina - via Europa 61 - MACELLO - Municipio,,11:30,12:10
FS100,CORSE F.S. DI PINEROLO,Pinerolo,Domenica,08:04,17:25,000701,MACELLO - Municipio - PINEROLO - movicentro,,12:10,12:30
FS100,CORSE F.S. DI PINEROLO,Pinerolo,Domenica,08:04,17:25,000901,PINEROLO - movicentro - TORRE PELLICE,,14:50,15:25
FS100,CORSE F.S. DI PINEROLO,Pinerolo,Domenica,08:04,17:25,000901,TORRE PELLICE - PINEROLO - movicentro,,16:35,17:10
FT200,FUORI TURNO SUSA,Fuori Turno Susa,Domenica,10:20,12:00,000285,OULX - Stazione FS - CLAVIERE,,10:40,11:15
FT2710,TORINO-CASELLE-TORINO,Torino,Domenica,03:35,06:35,000268,TO - piazza Carlo Felice - CASELLE Aeroporto,,04:15,05:00
FT2710,TORINO-CASELLE-TORINO,Torino,Domenica,03:35,06:35,000268,CASELLE Aeroporto - TO - piazza Carlo Felice,,05:10,05:55
Lu0050,TURNO 50 DI LUSERNA S.G.,Turno 50 Di Luserna S.G.,Domenica,15:15,21:21,000279,TORRE PELLICE - BOBBIO PELLICE,,15:30,15:48
Lu0050,TURNO 50 DI LUSERNA S.G.,Turno 50 Di Luserna S.G.,Domenica,15:15,21:21,000279,BOBBIO PELLICE - TORRE PELLICE,,16:10,16:26
Lu0050,TURNO 50 DI LUSERNA S.G.,Turno 50 Di Luserna S.G.,Domenica,15:15,21:21,000279,TORRE PELLICE - BOBBIO PELLICE,,16:30,16:46
Lu0050,TURNO 50 DI LUSERNA S.G.,Turno 50 Di Luserna S.G.,Domenica,15:15,21:21,000279,BOBBIO PELLICE - TORRE PELLICE,,17:21,17:35
Lu0050,TURNO 50 DI LUSERNA S.G.,Turno 50 Di Luserna S.G.,Domenica,15:15,21:21,000279,TORRE PELLICE - BOBBIO PELLICE,,18:00,18:16
Lu0050,TURNO 50 DI LUSERNA S.G.,Turno 50 Di Luserna S.G.,Domenica,15:15,21:21,000279,BOBBIO PELLICE - TORRE PELLICE,,18:16,18:32
Lu0050,TURNO 50 DI LUSERNA S.G.,Turno 50 Di Luserna S.G.,Domenica,15:15,21:21,000279,BOBBIO PELLICE - TORRE PELLICE,,19:11,19:30
Lu0050,TURNO 50 DI LUSERNA S.G.,Turno 50 Di Luserna S.G.,Domenica,15:15,21:21,000279,TORRE PELLICE - BOBBIO PELLICE,,20:30,20:46
Lu0090,TURNO 90 DI LUSERNA S.G.,Turno 90 Di Luserna S.G.,Domenica,08:20,19:40,000901,TORRE PELLICE - PINEROLO - movicentro,,08:35,09:10
Lu0090,TURNO 90 DI LUSERNA S.G.,Turno 90 Di Luserna S.G.,Domenica,08:20,19:40,000901,PINEROLO - movicentro - TORRE PELLICE,,10:50,11:25
Lu0090,TURNO 90 DI LUSERNA S.G.,Turno 90 Di Luserna S.G.,Domenica,08:20,19:40,000901,TORRE PELLICE - PINEROLO - movicentro,,12:35,13:10
Lu0090,TURNO 90 DI LUSERNA S.G.,Turno 90 Di Luserna S.G.,Domenica,08:20,19:40,000703,Pinerolo Frazione Riva (Domarossa) - PIN - Fiugera,,14:30,14:57
Lu0090,TURNO 90 DI LUSERNA S.G.,Turno 90 Di Luserna S.G.,Domenica,08:20,19:40,000703,PIN - Fiugera - Pinerolo Frazione Riva (Domarossa),,15:00,15:30
Lu0090,TURNO 90 DI LUSERNA S.G.,Turno 90 Di Luserna S.G.,Domenica,08:20,19:40,000703,Pinerolo Frazione Riva (Domarossa) - PIN - Fiugera,,15:30,15:57
Lu0090,TURNO 90 DI LUSERNA S.G.,Turno 90 Di Luserna S.G.,Domenica,08:20,19:40,000703,PIN - Fiugera - Frazione Pascaretto,,16:00,16:35
Lu0090,TURNO 90 DI LUSERNA S.G.,Turno 90 Di Luserna S.G.,Domenica,08:20,19:40,000901,PINEROLO - movicentro - TORRE PELLICE,,18:50,19:25
Pb0137,PIOBESI-TORINO-PIOBESI,Piobesi,Domenica,07:59,16:28,000267,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea),,08:09,08:55
Pb0137,PIOBESI-TORINO-PIOBESI,Piobesi,Domenica,07:59,16:28,000267,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol,,10:25,11:16
Pb0137,PIOBESI-TORINO-PIOBESI,Piobesi,Domenica,07:59,16:28,000267,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea),,11:29,12:15
Pb0137,PIOBESI-TORINO-PIOBESI,Piobesi,Domenica,07:59,16:28,000267,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol,,12:20,13:11
Pb0137,PIOBESI-TORINO-PIOBESI,Piobesi,Domenica,07:59,16:28,000267,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea),,13:59,14:50
Pb0137,PIOBESI-TORINO-PIOBESI,Piobesi,Domenica,07:59,16:28,000267,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol,,15:25,16:18
Pb0147,PIOBESI-TORINO-PIOBESI,Piobesi,Domenica,16:49,23:22,000267,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea),,16:59,17:50
Pb0147,PIOBESI-TORINO-PIOBESI,Piobesi,Domenica,16:49,23:22,000267,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol,,18:00,18:51
Pb0147,PIOBESI-TORINO-PIOBESI,Piobesi,Domenica,16:49,23:22,000267,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea),,18:59,19:50
Pb0147,PIOBESI-TORINO-PIOBESI,Piobesi,Domenica,16:49,23:22,000267,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol,,20:00,20:50
Pb0147,PIOBESI-TORINO-PIOBESI,Piobesi,Domenica,16:49,23:22,000267,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea),,21:29,22:15
Pb0147,PIOBESI-TORINO-PIOBESI,Piobesi,Domenica,16:49,23:22,000267,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol,,22:30,23:12
Pe0010,TURNO 201 DI PEROSA,Perosa,Domenica,07:40,13:25,000303,PERRERO - PEROSA ARG.-Pzza Terzo Alpini,,08:10,08:25
Pe0010,TURNO 201 DI PEROSA,Perosa,Domenica,07:40,13:25,000275,PER - V. Nazionale 6 (Deposito Ex Sapav) - PEROSA ARG.-Pzza Terzo Alpini,,08:53,08:54
Pe0010,TURNO 201 DI PEROSA,Perosa,Domenica,07:40,13:25,000275,PEROSA ARG.-Pzza Terzo Alpini - SESTRIERE - parcheggio,,08:54,10:04
Pe0010,TURNO 201 DI PEROSA,Perosa,Domenica,07:40,13:25,000285,SESTRIERE - parcheggio - OULX - Stazione FS,,10:04,10:49
Pe0010,TURNO 201 DI PEROSA,Perosa,Domenica,07:40,13:25,000285,OULX - Stazione FS - SESTRIERE - parcheggio,,11:15,12:00
Pe0010,TURNO 201 DI PEROSA,Perosa,Domenica,07:40,13:25,000275,SESTRIERE - parcheggio - PEROSA ARG.-Pzza Terzo Alpini,,12:00,13:10
Pe0030,TURNO 203 DI PEROSA,Perosa,Domenica,09:05,17:23,000303,PEROSA ARG.-Pzza Terzo Alpini - SEGGIOVIE 13 LAGHI,,09:20,09:55
Pe0030,TURNO 203 DI PEROSA,Perosa,Domenica,09:05,17:23,000303,SEGGIOVIE 13 LAGHI - PEROSA ARG.-Pzza Terzo Alpini,,10:10,10:55
Pe0030,TURNO 203 DI PEROSA,Perosa,Domenica,09:05,17:23,000303,PEROSA ARG.-Pzza Terzo Alpini - PERRERO,,11:00,11:15
Pe0030,TURNO 203 DI PEROSA,Perosa,Domenica,09:05,17:23,000275,PER - V. Nazionale 6 (Deposito Ex Sapav) - PEROSA ARG.-Pzza Terzo Alpini,,12:53,12:54
Pe0030,TURNO 203 DI PEROSA,Perosa,Domenica,09:05,17:23,000275,PEROSA ARG.-Pzza Terzo Alpini - SESTRIERE - parcheggio,,12:54,14:04
Pe0030,TURNO 203 DI PEROSA,Perosa,Domenica,09:05,17:23,000285,SESTRIERE - parcheggio - OULX - Stazione FS,,14:04,14:49
Pe0030,TURNO 203 DI PEROSA,Perosa,Domenica,09:05,17:23,000285,OULX - Stazione FS - SESTRIERE - parcheggio,,15:15,16:00
Pe0030,TURNO 203 DI PEROSA,Perosa,Domenica,09:05,17:23,000275,SESTRIERE - parcheggio - PEROSA ARG.-Pzza Terzo Alpini,,16:00,17:10
Pe0030,TURNO 203 DI PEROSA,Perosa,Domenica,09:05,17:23,000275,PEROSA ARG.-Pzza Terzo Alpini - PER - V. Nazionale 6 (Deposito Ex Sapav),,17:12,00:02
Pe0040,TURNO 204 DI PEROSA,Perosa,Domenica,06:39,11:40,000275,PEROSA ARG.-Pzza Terzo Alpini - SESTRIERE - parcheggio,,06:54,08:04
Pe0040,TURNO 204 DI PEROSA,Perosa,Domenica,06:39,11:40,000285,SESTRIERE - parcheggio - OULX - Stazione FS,,08:04,08:49
Pe0040,TURNO 204 DI PEROSA,Perosa,Domenica,06:39,11:40,000285,OULX - Stazione FS - SESTRIERE - parcheggio,,09:15,10:00
Pe0040,TURNO 204 DI PEROSA,Perosa,Domenica,06:39,11:40,000275,SESTRIERE - parcheggio - PEROSA ARG.-Pzza Terzo Alpini,,10:00,11:10
Pe0040,TURNO 204 DI PEROSA,Perosa,Domenica,06:39,11:40,000275,PEROSA ARG.-Pzza Terzo Alpini - PER - V. Nazionale 6 (Deposito Ex Sapav),,11:12,00:02
Pe0080,TURNO 208 DI PEROSA,Perosa,Domenica,11:55,21:05,000282,PEROSA ARG.-Pzza Terzo Alpini - PINEROLO - movicentro,,12:10,12:42
Pe0080,TURNO 208 DI PEROSA,Perosa,Domenica,11:55,21:05,000282,PINEROLO - movicentro - TORINO - Autostazione c.so Bolzano,,12:46,13:57
Pe0080,TURNO 208 DI PEROSA,Perosa,Domenica,11:55,21:05,000282,TORINO - Autostazione c.so Bolzano - PINEROLO - Piazza Cavour,,14:03,15:20
Pe0080,TURNO 208 DI PEROSA,Perosa,Domenica,11:55,21:05,000282,PINEROLO - Piazza Cavour - PEROSA ARG.-Pzza Terzo Alpini,,15:20,15:50
Pe0080,TURNO 208 DI PEROSA,Perosa,Domenica,11:55,21:05,000275,PER - V. Nazionale 6 (Deposito Ex Sapav) - PINEROLO - movicentro,,17:12,17:42
Pe0080,TURNO 208 DI PEROSA,Perosa,Domenica,11:55,21:05,000275,PINEROLO - movicentro - TORINO - Autostazione c.so Bolzano,,17:46,18:49
Pe0080,TURNO 208 DI PEROSA,Perosa,Domenica,11:55,21:05,000282,TORINO - Autostazione c.so Bolzano - PINEROLO - movicentro,,19:03,20:14
Pe0080,TURNO 208 DI PEROSA,Perosa,Domenica,11:55,21:05,000282,PINEROLO - movicentro - PEROSA ARG.-Pzza Terzo Alpini,,20:18,20:50
Pe0100,TURNO 210 DI PEROSA,Perosa,Domenica,15:30,01:05,000282,PINEROLO - movicentro - PEROSA ARG.-Pzza Terzo Alpini,,00:18,00:50
Pe0100,TURNO 210 DI PEROSA,Perosa,Domenica,15:30,01:05,000303,PERRERO - PEROSA ARG.-Pzza Terzo Alpini,,16:00,16:15
Pe0100,TURNO 210 DI PEROSA,Perosa,Domenica,15:30,01:05,000303,PEROSA ARG.-Pzza Terzo Alpini - SEGGIOVIE 13 LAGHI,,16:20,17:10
Pe0100,TURNO 210 DI PEROSA,Perosa,Domenica,15:30,01:05,000303,SEGGIOVIE 13 LAGHI - PEROSA ARG.-Pzza Terzo Alpini,,17:40,18:30
Pe0100,TURNO 210 DI PEROSA,Perosa,Domenica,15:30,01:05,000303,PEROSA ARG.-Pzza Terzo Alpini - PERRERO,,18:30,18:45
Pe0100,TURNO 210 DI PEROSA,Perosa,Domenica,15:30,01:05,000275,PER - V. Nazionale 6 (Deposito Ex Sapav) - PINEROLO - movicentro,,21:12,21:42
Pe0100,TURNO 210 DI PEROSA,Perosa,Domenica,15:30,01:05,000275,PINEROLO - movicentro - TORINO - Autostazione c.so Bolzano,,21:46,22:49
Pe0100,TURNO 210 DI PEROSA,Perosa,Domenica,15:30,01:05,000282,TORINO - Autostazione c.so Bolzano - PINEROLO - movicentro,,23:03,00:14
Pi0020,TURNO 2 PINEROLO,Turno 2 Pinerolo,Domenica,14:04,20:00,000275,PINEROLO - Piazza Cavour - PEROSA ARG.-Pzza Terzo Alpini,,14:24,14:54
Pi0020,TURNO 2 PINEROLO,Turno 2 Pinerolo,Domenica,14:04,20:00,000275,PEROSA ARG.-Pzza Terzo Alpini - SESTRIERE - parcheggio,,14:54,16:04
Pi0020,TURNO 2 PINEROLO,Turno 2 Pinerolo,Domenica,14:04,20:00,000285,SESTRIERE - parcheggio - OULX - Stazione FS,,16:04,16:49
Pi0020,TURNO 2 PINEROLO,Turno 2 Pinerolo,Domenica,14:04,20:00,000285,OULX - Stazione FS - SESTRIERE - parcheggio,,17:15,18:00
Pi0020,TURNO 2 PINEROLO,Turno 2 Pinerolo,Domenica,14:04,20:00,000275,SESTRIERE - parcheggio - PEROSA ARG.-Pzza Terzo Alpini,,18:00,19:10
Pi0020,TURNO 2 PINEROLO,Turno 2 Pinerolo,Domenica,14:04,20:00,000275,PEROSA ARG.-Pzza Terzo Alpini - PINEROLO - Piazza Cavour,,19:10,19:40
Pi0030,TURNO 3 PINEROLO,Turno 3 Pinerolo,Domenica,07:50,18:33,000282,PINEROLO - Piazza Cavour - TORINO - Autostazione c.so Bolzano,,08:10,09:27
Pi0030,TURNO 3 PINEROLO,Turno 3 Pinerolo,Domenica,07:50,18:33,000282,TORINO - Autostazione c.so Bolzano - PINEROLO - Piazza Cavour,,10:41,11:58
Pi0030,TURNO 3 PINEROLO,Turno 3 Pinerolo,Domenica,07:50,18:33,000275,PINEROLO - movicentro - TORINO - Autostazione c.so Bolzano,,15:46,16:49
Pi0030,TURNO 3 PINEROLO,Turno 3 Pinerolo,Domenica,07:50,18:33,000275,TORINO - Autostazione c.so Bolzano - PINEROLO - movicentro,,17:15,18:18
Pi0120,TURNO 12 DI PINEROLO,Pinerolo,Domenica,08:05,18:40,000703,Pinerolo Frazione Riva (Domarossa) - PIN - Fiugera,,08:20,08:47
Pi0120,TURNO 12 DI PINEROLO,Pinerolo,Domenica,08:05,18:40,000703,PIN - Fiugera - Pinerolo Frazione Riva (Domarossa),,09:00,09:30
Pi0120,TURNO 12 DI PINEROLO,Pinerolo,Domenica,08:05,18:40,000703,Pinerolo Frazione Riva (Domarossa) - PIN - Fiugera,,09:30,09:57
Pi0120,TURNO 12 DI PINEROLO,Pinerolo,Domenica,08:05,18:40,000703,PIN - Fiugera - Pinerolo Frazione Riva (Domarossa),,10:00,10:30
Pi0120,TURNO 12 DI PINEROLO,Pinerolo,Domenica,08:05,18:40,000701,PINEROLO - movicentro - MACELLO - Municipio,,13:45,14:03
Pi0120,TURNO 12 DI PINEROLO,Pinerolo,Domenica,08:05,18:40,000701,MACELLO - Municipio - S.Pietro Val Lemina - via Europa fr,,14:05,14:35
Pi0120,TURNO 12 DI PINEROLO,Pinerolo,Domenica,08:05,18:40,000701,S.Pietro Val Lemina - via Europa 61 - MACELLO - Municipio,,14:40,15:20
Pi0120,TURNO 12 DI PINEROLO,Pinerolo,Domenica,08:05,18:40,000701,MACELLO - Municipio - S.Pietro Val Lemina - via Europa fr,,15:20,15:50
Pi0120,TURNO 12 DI PINEROLO,Pinerolo,Domenica,08:05,18:40,000701,S.Pietro Val Lemina - via Europa 61 - MACELLO - Municipio,,15:50,16:30
Pi0120,TURNO 12 DI PINEROLO,Pinerolo,Domenica,08:05,18:40,000701,MACELLO - Municipio - S.Pietro Val Lemina - via Europa fr,,16:40,17:10
Pi0120,TURNO 12 DI PINEROLO,Pinerolo,Domenica,08:05,18:40,000701,S.Pietro Val Lemina - via Europa 61 - MACELLO - Municipio,,17:18,17:58
Pi0120,TURNO 12 DI PINEROLO,Pinerolo,Domenica,08:05,18:40,000701,MACELLO - Municipio - PINEROLO - movicentro,,18:05,18:25
Pi0140,TURNO 14 PINEROLO,Turno 14 Pinerolo,Domenica,08:55,19:05,000283,PINEROLO - Piazza Cavour - CANTALUPA,,09:15,09:45
Pi0140,TURNO 14 PINEROLO,Turno 14 Pinerolo,Domenica,08:55,19:05,000283,CANTALUPA - PINEROLO - Piazza Cavour,,09:45,10:15
Pi0140,TURNO 14 PINEROLO,Turno 14 Pinerolo,Domenica,08:55,19:05,000703,Pinerolo Frazione Riva (Domarossa) - PIN - Fiugera,,11:30,11:57
Pi0140,TURNO 14 PINEROLO,Turno 14 Pinerolo,Domenica,08:55,19:05,000703,PIN - Fiugera - RIVA DI PINEROLO -Via Maestra/Aurora,,12:10,12:35
Pi0140,TURNO 14 PINEROLO,Turno 14 Pinerolo,Domenica,08:55,19:05,000283,PINEROLO - Piazza Cavour - CANTALUPA,,16:00,16:30
Pi0140,TURNO 14 PINEROLO,Turno 14 Pinerolo,Domenica,08:55,19:05,000283,CANTALUPA - PINEROLO - Piazza Cavour,,16:30,17:00
Pi0140,TURNO 14 PINEROLO,Turno 14 Pinerolo,Domenica,08:55,19:05,000703,Pinerolo Frazione Riva (Domarossa) - PIN - Fiugera,,17:40,18:08
Pi0140,TURNO 14 PINEROLO,Turno 14 Pinerolo,Domenica,08:55,19:05,000703,PIN - Fiugera - Pinerolo Frazione Riva (Domarossa),,18:20,18:50
Pi0280,TURNO 28 PINEROLO,Turno 28 Pinerolo,Domenica,16:07,21:47,000275,PINEROLO - movicentro - PEROSA ARG.-Pzza Terzo Alpini,,16:22,16:54
Pi0280,TURNO 28 PINEROLO,Turno 28 Pinerolo,Domenica,16:07,21:47,000275,PEROSA ARG.-Pzza Terzo Alpini - SESTRIERE - parcheggio,,16:54,18:04
Pi0280,TURNO 28 PINEROLO,Turno 28 Pinerolo,Domenica,16:07,21:47,000285,SESTRIERE - parcheggio - OULX - Stazione FS,,18:04,18:49
Pi0280,TURNO 28 PINEROLO,Turno 28 Pinerolo,Domenica,16:07,21:47,000285,OULX - Stazione FS - SESTRIERE - parcheggio,,19:15,20:00
Pi0280,TURNO 28 PINEROLO,Turno 28 Pinerolo,Domenica,16:07,21:47,000275,SESTRIERE - parcheggio - FENESTRELLE - Via Nazionale,,20:00,20:40
Pi0280,TURNO 28 PINEROLO,Turno 28 Pinerolo,Domenica,16:07,21:47,000275,FENESTRELLE - Via Nazionale - PEROSA ARG.-Pzza Terzo Alpini,,20:40,21:10
Pi0280,TURNO 28 PINEROLO,Turno 28 Pinerolo,Domenica,16:07,21:47,000275,PEROSA ARG.-Pzza Terzo Alpini - PER - V. Nazionale 6 (Deposito Ex Sapav),,21:12,00:02
Pt0087,CAREMA-TORINO-CAREMA,Carema,Domenica,07:37,18:20,000265,PONT S.MARTIN-pzza IV Novembre - IVREA - Stazione FS est,,07:52,08:26
Pt0087,CAREMA-TORINO-CAREMA,Carema,Domenica,07:37,18:20,000265,IVREA - Stazione FS est - CHIVASSO - Staz. FS Movicentro,,08:28,09:18
Pt0087,CAREMA-TORINO-CAREMA,Carema,Domenica,07:37,18:20,000265,CHIVASSO - Staz. FS Movicentro - IVREA - Stazione FS int,,10:43,11:33
Pt0087,CAREMA-TORINO-CAREMA,Carema,Domenica,07:37,18:20,000265,IVREA - Stazione FS int - PONT S.MARTIN-pzza IV Novembre,,11:35,12:05
Pt0087,CAREMA-TORINO-CAREMA,Carema,Domenica,07:37,18:20,000265,PONT S.MARTIN-pzza IV Novembre - IVREA - Stazione FS est,,13:52,14:26
Pt0087,CAREMA-TORINO-CAREMA,Carema,Domenica,07:37,18:20,000265,IVREA - Stazione FS est - CHIVASSO - Staz. FS Movicentro,,14:28,15:23
Pt0087,CAREMA-TORINO-CAREMA,Carema,Domenica,07:37,18:20,000265,CHIVASSO - Staz. FS Movicentro - IVREA - Stazione FS int,,16:43,17:33
Pt0087,CAREMA-TORINO-CAREMA,Carema,Domenica,07:37,18:20,000265,IVREA - Stazione FS int - PONT S.MARTIN-pzza IV Novembre,,17:35,18:05
Sa0070,TURNO 618 DI SALBERTRAND,Salbertrand,Domenica,06:55,16:45,000285,OULX - Stazione FS - SESTRIERE - parcheggio,,07:15,08:00
Sa0070,TURNO 618 DI SALBERTRAND,Salbertrand,Domenica,06:55,16:45,000275,SESTRIERE - parcheggio - PEROSA ARG.-Pzza Terzo Alpini,,08:00,09:10
Sa0070,TURNO 618 DI SALBERTRAND,Salbertrand,Domenica,06:55,16:45,000275,PEROSA ARG.-Pzza Terzo Alpini - PER - V. Nazionale 6 (Deposito Ex Sapav),,09:12,00:02
Sa0070,TURNO 618 DI SALBERTRAND,Salbertrand,Domenica,06:55,16:45,000275,PER - V. Nazionale 6 (Deposito Ex Sapav) - PEROSA ARG.-Pzza Terzo Alpini,,10:53,10:54
Sa0070,TURNO 618 DI SALBERTRAND,Salbertrand,Domenica,06:55,16:45,000275,PEROSA ARG.-Pzza Terzo Alpini - SESTRIERE - parcheggio,,10:54,12:04
Sa0070,TURNO 618 DI SALBERTRAND,Salbertrand,Domenica,06:55,16:45,000285,SESTRIERE - parcheggio - Cesana fr Municipio,,15:00,15:25
Sa0070,TURNO 618 DI SALBERTRAND,Salbertrand,Domenica,06:55,16:45,000285,Cesana Municipio - CLAVIERE,,15:35,15:50
Sa0070,TURNO 618 DI SALBERTRAND,Salbertrand,Domenica,06:55,16:45,000285,CLAVIERE - OULX - Stazione FS,,15:50,16:25
Sa0080,TURNO 619 DI SALBERTRAND,Salbertrand,Domenica,10:30,20:05,000285,Cesana Municipio - SESTRIERE - parcheggio,,11:00,11:25
Sa0080,TURNO 619 DI SALBERTRAND,Salbertrand,Domenica,10:30,20:05,000285,SESTRIERE - parcheggio - OULX - Stazione FS,,12:04,12:49
Sa0080,TURNO 619 DI SALBERTRAND,Salbertrand,Domenica,10:30,20:05,000285,OULX - Stazione FS - SAUZE D'OULX,,14:15,14:30
Sa0080,TURNO 619 DI SALBERTRAND,Salbertrand,Domenica,10:30,20:05,000285,SAUZE D'OULX - OULX - Stazione FS,,14:30,14:45
Sa0080,TURNO 619 DI SALBERTRAND,Salbertrand,Domenica,10:30,20:05,000285,OULX - Stazione FS - SAUZE D'OULX,,15:15,15:30
