Linea,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268
ID_Corsa,C0896,C0897,C0898,C0899,C0900,C0901,C0902,C0903,C0904,C0905,C0906,C0907,C0908,C0909,C0910,C0911,C0912,C0913,C0914,C0915,C0916,C0917,C0918,C0919,C0920,C0921,C0922,C0923,C0924,C0925,C0926,C0927,C0928,C0929,C0930,C0931,C0932,C0933,C0934,C0935,C0936,C0937,C0938,C0939,C0940,C0941,C0942,C0943,C0944,C0945,C0946,C0947,C0948,C0949,C0950,C0951,C0952,C0953,C0954,C0955,C0956,C0957,C0958,C0959,C0960,C0961,C0962,C0963,C0964,C0965,C0966,C0967,C0968,C0969,C0970,C0971,C0972,C0973,C0974,C0975,C0976,C0977,C0978,C0979,C0980,C0981,C0982,C0983,C0984,C0985,C0986,C0987,C0988,C0989,C0990,C0991,C0992,C0993,C0994,C0995,C0996,C0997,C0998,C0999,C1000,C1001,C1002,C1003,C1004,C1005,C1006,C1007,C1008,C1009,C1010,C1011,C1012,C1013,C1014,C1015,C1016,C1017,C1018,C1019,C1020,C1021,C1022,C1023,C1024,C1025,C1026,C1027,C1028,C1029,C1030,C1031,C1032,C1033,C1034,C1035,C1036,C1037,C1038,C1039,C1040,C1041,C1042,C1043,C1044,C1045,C1046,C1047,C1048,C1049,C1050,C1051,C1052,C1053,C1054,C1055,C1056,C1057,C1058,C1059,C1060,C1061,C1062,C1063,C1064,C1065,C1066,C1067,C1068,C1069,C1070,C1071,C1072,C1073,C1074,C1075,C1076,C1077,C1078,C1079,C1080,C1081,C1082,C1083,C1084,C1085,C1086,C1087,C1088,C1089,C1090,C1091,C1092,C1093,C1094,C1095,C1096,C1097,C1098,C1099,C1100,C1101,C1102,C1103,C1104,C1105
Giorni,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,6,8,6,8,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,6,8,8,8,8,8,8,8,8,8,8,8,8,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,2345,6,6,8,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,6,8,8,8,8,8,8,8,8,8,8,8,8
Stagionalita,FER,FER,FER,SCO,FER,SCO,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FEST,FER,FEST,FER,,,,,,,,,,,,,,,,,,,,,,,FER,,,,,,,,,,,,,FER,FER,FER,SCO,FER,SCO,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FER,FEST,FER,,,,,,,,,,,,,,,,,,,,,,,,FER,,,,,,,,,,,,
Note,,,,Scol,,Scol,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,,,,,,,,,,EXPRESS,,EXPRESS,,,K,,K,,#,,,,,,EXPRESS,#,EXPRESS,,EXPRESS,#,EXPRESS,,EXPRESS,#,EXPRESS,,EXPRESS,#,EXPRESS,,EXPRESS,#,EXPRESS,,K,EXPRESS,#,EXPRESS,,EXPRESS,#,EXPRESS,,EXPRESS,K,,K,,,,Scol,,Scol,,,,,,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,,EXPRESS,K,NFF,,,,,,#,EXPRESS,,EXPRESS,#,EXPRESS,,EXPRESS,#,EXPRESS,,EXPRESS,#,EXPRESS,,EXPRESS,#,EXPRESS,,EXPRESS,#,EXPRESS,K,,EXPRESS,#,EXPRESS,,EXPRESS,#,EXPRESS,,,K,K
CASELLE T.SE - str.Aerop. (fronte n° 36),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6:13,6:33,6:48,7:03,7:08,7:13,7:28,7:38,7:48,8:03,8:18,8:33,-,9:03,-,9:33,-,10:03,-,10:33,-,11:03,-,11:33,-,12:03,-,12:33,-,13:03,-,13:33,-,14:03,-,14:33,-,15:03,-,15:33,-,16:03,-,16:33,-,17:03,-,17:33,-,18:03,-,18:33,-,19:03,-,19:43,-,20:33,-,21:33,-,22:33,-,23:33,0:03,6:13,6:53,7:03,7:08,5:13,6:38,-,8:03,-,9:03,-,10:03,-,11:03,-,12:03,-,13:03,-,14:03,-,15:03,-,16:03,-,17:03,-,0:03,18:03,-,19:03,-,20:03,-,21:03,-,22:03,-,23:18,23:48
CASELLE T.SE - via Torino (fronte n° 99),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6:15,6:35,6:50,7:05,7:10,7:15,7:30,7:40,7:50,8:05,8:20,8:35,-,9:05,-,9:35,-,10:05,-,10:35,-,11:05,-,11:35,-,12:05,-,12:35,-,13:05,-,13:35,-,14:05,-,14:35,-,15:05,-,15:35,-,16:05,-,16:35,-,17:05,-,17:35,-,18:05,-,18:35,-,19:05,-,19:45,-,20:35,-,21:35,-,22:35,-,23:35,0:05,6:15,6:55,7:05,7:10,5:15,6:40,-,8:05,-,9:05,-,10:05,-,11:05,-,12:05,-,13:05,-,14:05,-,15:05,-,16:05,-,17:05,-,0:05,18:05,-,19:05,-,20:05,-,21:05,-,22:05,-,23:20,23:50
"BORGARO T.SE - via Lanzo, 157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6:22,6:42,6:57,7:12,7:17,7:22,7:37,7:47,7:57,8:12,8:27,8:42,-,9:12,-,9:42,-,10:12,-,10:42,-,11:12,-,11:42,-,12:12,-,12:42,-,13:12,-,13:42,-,14:12,-,14:42,-,15:12,-,15:42,-,16:12,-,16:42,-,17:12,-,17:42,-,18:12,-,18:42,-,19:12,-,19:52,-,20:42,-,21:42,-,22:42,-,23:42,0:12,6:22,7:02,7:12,7:17,5:22,6:47,-,8:12,-,9:12,-,10:12,-,11:12,-,12:12,-,13:12,-,14:12,-,15:12,-,16:12,-,17:12,-,0:12,18:12,-,19:12,-,20:12,-,21:12,-,22:12,-,23:27,23:57
"TO - Str Aeroporto (Ferm.""VERONESE"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6:32,6:52,7:07,7:22,7:27,7:32,7:47,7:57,8:07,8:22,8:37,8:52,-,9:22,-,9:52,-,10:22,-,10:52,-,11:22,-,11:52,-,12:22,-,12:52,-,13:22,-,13:52,-,14:22,-,14:52,-,15:22,-,15:52,-,16:22,-,16:52,-,17:22,-,17:52,-,18:22,-,18:52,-,19:22,-,20:02,-,20:52,-,21:52,-,22:52,-,23:52,0:22,6:32,7:12,7:22,7:27,5:32,6:57,-,8:22,-,9:22,-,10:22,-,11:22,-,12:22,-,13:22,-,14:22,-,15:22,-,16:22,-,17:22,-,0:22,18:22,-,19:22,-,20:22,-,21:22,-,22:22,-,23:37,0:07
TO – via Stradella,5:03,5:33,6:03,6:33,6:48,7:03,-,7:33,-,8:03,-,8:33,-,9:03,-,9:33,-,10:03,-,10:33,-,11:03,-,11:33,-,12:03,-,12:33,-,13:03,-,13:33,13:48,14:03,-,14:33,-,15:03,-,15:33,-,16:03,-,16:33,-,17:03,-,17:33,17:48,18:03,18:18,18:33,18:48,19:03,19:18,19:38,19:58,-,20:48,-,21:48,-,22:48,-,23:48,5:33,5:48,6:03,6:33,6:48,4:33,7:18,-,8:18,-,9:18,-,10:18,-,11:18,-,12:18,-,13:18,-,14:18,-,15:18,-,16:18,-,17:18,23:48,-,18:18,-,19:18,-,20:18,-,21:18,-,22:18,-,23:18,6:35,6:55,7:10,7:25,7:30,7:35,7:50,8:00,8:10,8:25,8:40,8:55,-,9:25,-,9:55,-,10:25,-,10:55,-,11:25,-,11:55,-,12:25,-,12:55,-,13:25,-,13:55,-,14:25,-,14:55,-,15:25,-,15:55,-,16:25,-,16:55,-,17:25,-,17:55,-,18:25,-,18:55,-,19:25,-,20:05,-,20:55,-,21:55,-,22:55,-,23:55,0:25,6:35,7:15,7:25,7:30,5:35,7:00,-,8:25,-,9:25,-,10:25,-,11:25,-,12:25,-,13:25,-,14:25,-,15:25,-,16:25,-,17:25,-,0:25,18:25,-,19:25,-,20:25,-,21:25,-,22:25,-,23:40,0:10
TORINO - c.so Umbria/via Livorno,4:58,5:28,5:58,6:28,6:43,6:58,-,7:28,-,7:58,-,8:28,-,8:58,-,9:28,-,9:58,-,10:28,-,10:58,-,11:28,-,11:58,-,12:28,-,12:58,-,13:28,13:43,13:58,-,14:28,-,14:58,-,15:28,-,15:58,-,16:28,-,16:58,-,17:28,17:43,17:58,18:13,18:28,18:43,18:58,19:13,19:33,19:53,-,20:43,-,21:43,-,22:43,-,23:43,5:28,5:43,5:58,6:28,6:43,4:28,7:13,-,8:13,-,9:13,-,10:13,-,11:13,-,12:13,-,13:13,-,14:13,-,15:13,-,16:13,-,17:13,23:43,-,18:13,-,19:13,-,20:13,-,21:13,-,22:13,-,23:13,6:40,7:00,7:15,7:30,7:35,7:40,7:55,8:05,8:15,8:30,8:45,9:00,-,9:30,-,10:00,-,10:30,-,11:00,-,11:30,-,12:00,-,12:30,-,13:00,-,13:30,-,14:00,-,14:30,-,15:00,-,15:30,-,16:00,-,16:30,-,17:00,-,17:30,-,18:00,-,18:30,-,19:00,-,19:30,-,20:10,-,21:00,-,22:00,-,23:00,-,0:00,0:30,6:40,7:20,7:30,7:35,5:40,7:05,-,8:30,-,9:30,-,10:30,-,11:30,-,12:30,-,13:30,-,14:30,-,15:30,-,16:30,-,17:30,-,0:30,18:30,-,19:30,-,20:30,-,21:30,-,22:30,-,23:45,0:15
TO - Via Stampini,5:07,5:37,6:07,6:37,6:52,7:07,-,7:37,-,8:07,-,8:37,-,9:07,-,9:37,-,10:07,-,10:37,-,11:07,-,11:37,-,12:07,-,12:37,-,13:07,-,13:37,13:52,14:07,-,14:37,-,15:07,-,15:37,-,16:07,-,16:37,-,17:07,-,17:37,17:52,18:07,18:22,18:37,18:52,19:07,19:22,19:42,20:02,-,20:52,-,21:52,-,22:52,-,23:52,5:37,5:52,6:07,6:37,6:52,4:37,7:22,-,8:22,-,9:22,-,10:22,-,11:22,-,12:22,-,13:22,-,14:22,-,15:22,-,16:22,-,17:22,23:52,-,18:22,-,19:22,-,20:22,-,21:22,-,22:22,-,23:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TORINO - Porta Susa,4:53,5:23,5:53,6:23,6:38,6:53,7:08,7:23,7:38,7:53,8:08,8:23,8:38,8:53,9:08,9:23,9:38,9:53,10:08,10:23,10:38,10:53,11:08,11:23,11:38,11:53,12:08,12:23,12:38,12:53,13:08,13:23,13:38,13:53,14:08,14:23,14:38,14:53,15:08,15:23,15:38,15:53,16:08,16:23,16:38,16:53,17:08,17:23,17:38,17:53,18:08,18:23,18:38,18:53,19:08,19:28,19:48,20:08,20:38,21:08,21:38,22:08,22:38,23:08,23:38,5:23,5:38,5:53,6:23,6:38,4:23,7:08,7:38,8:08,8:38,9:08,9:38,10:08,10:38,11:08,11:38,12:08,12:38,13:08,13:38,14:08,14:38,15:08,15:38,16:08,16:38,17:08,23:38,17:38,18:08,18:38,19:08,19:38,20:08,20:38,21:08,21:38,22:08,22:38,23:08,6:45,7:05,7:20,7:35,7:40,7:45,8:00,8:10,8:20,8:35,8:50,9:05,9:14,9:35,9:44,10:05,10:14,10:35,10:44,11:05,11:14,11:35,11:44,12:05,12:14,12:35,12:44,13:05,13:14,13:35,13:44,14:05,14:14,14:35,14:44,15:05,15:14,15:35,15:44,16:05,16:14,16:35,16:44,17:05,17:14,17:35,17:44,18:05,18:14,18:35,18:44,19:05,19:14,19:35,19:49,20:15,20:29,21:05,21:29,22:05,22:29,23:05,23:29,0:05,0:35,6:45,7:25,7:35,7:40,5:45,7:10,7:59,8:35,8:59,9:35,9:59,10:35,10:59,11:35,11:59,12:35,12:59,13:35,13:59,14:35,14:59,15:35,15:59,16:35,16:59,17:35,17:59,0:35,18:35,18:59,19:35,19:59,20:35,20:59,21:35,21:59,22:35,22:59,23:50,0:20
BORGARO T.SE - via Lanzo/via Martiri,5:18,5:48,6:18,6:48,7:03,7:18,-,7:48,-,8:18,-,8:48,-,9:18,-,9:48,-,10:18,-,10:48,-,11:18,-,11:48,-,12:18,-,12:48,-,13:18,-,13:48,14:03,14:18,-,14:48,-,15:18,-,15:48,-,16:18,-,16:48,-,17:18,-,17:48,18:03,18:18,18:33,18:48,19:03,19:18,19:33,19:53,20:13,-,21:03,-,22:03,-,23:03,-,0:03,5:48,6:03,6:18,6:48,7:03,4:48,7:33,-,8:33,-,9:33,-,10:33,-,11:33,-,12:33,-,13:33,-,14:33,-,15:33,-,16:33,-,17:33,0:03,-,18:33,-,19:33,-,20:33,-,21:33,-,22:33,-,23:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TORINO - Porta Nuova,4:45,5:15,5:45,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:20,19:40,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,5:15,5:30,5:45,6:15,6:30,4:15,7:00,7:30,8:00,8:30,9:00,9:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,23:30,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,6:55,7:15,7:30,7:45,7:50,7:55,8:10,8:20,8:30,8:45,9:00,9:15,9:24,9:45,9:54,10:15,10:24,10:45,10:54,11:15,11:24,11:45,11:54,12:15,12:24,12:45,12:54,13:15,13:24,13:45,13:54,14:15,14:24,14:45,14:54,15:15,15:24,15:45,15:54,16:15,16:24,16:45,16:54,17:15,17:24,17:45,17:54,18:15,18:24,18:45,18:54,19:15,19:24,19:45,19:59,20:25,20:39,21:15,21:39,22:15,22:39,23:15,23:39,0:15,0:45,6:55,7:35,7:45,7:50,5:55,7:20,8:09,8:45,9:09,9:45,10:09,10:45,11:09,11:45,12:09,12:45,13:09,13:45,14:09,14:45,15:09,15:45,16:09,16:45,17:09,17:45,18:09,0:45,18:45,19:09,19:45,20:09,20:45,21:09,21:45,22:09,22:45,23:09,0:00,0:30
"CASELLE T.SE - via Torino, 99",5:25,5:55,6:25,6:55,7:10,7:25,-,7:55,-,8:25,-,8:55,-,9:25,-,9:55,-,10:25,-,10:55,-,11:25,-,11:55,-,12:25,-,12:55,-,13:25,-,13:55,14:10,14:25,-,14:55,-,15:25,-,15:55,-,16:25,-,16:55,-,17:25,-,17:55,18:10,18:25,18:40,18:55,19:10,19:25,19:40,20:00,20:20,-,21:10,-,22:10,-,23:10,-,0:10,5:55,6:10,6:25,6:55,7:10,4:55,7:40,-,8:40,-,9:40,-,10:40,-,11:40,-,12:40,-,13:40,-,14:40,-,15:40,-,16:40,-,17:40,0:10,-,18:40,-,19:40,-,20:40,-,21:40,-,22:40,-,23:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CASELLE T.SE - str. Aeroporto, 44",5:27,5:57,6:27,6:57,7:12,7:27,-,7:57,-,8:27,-,8:57,-,9:27,-,9:57,-,10:27,-,10:57,-,11:27,-,11:57,-,12:27,-,12:57,-,13:27,-,13:57,14:12,14:27,-,14:57,-,15:27,-,15:57,-,16:27,-,16:57,-,17:27,-,17:57,18:12,18:27,18:42,18:57,19:12,19:27,19:42,20:02,20:22,-,21:12,-,22:12,-,23:12,-,0:12,5:57,6:12,6:27,6:57,7:12,4:57,7:42,-,8:42,-,9:42,-,10:42,-,11:42,-,12:42,-,13:42,-,14:42,-,15:42,-,16:42,-,17:42,0:12,-,18:42,-,19:42,-,20:42,-,21:42,-,22:42,-,23:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TORINO - Aeroporto (Caselle),5:30,6:00,6:30,7:00,7:15,7:30,7:37,8:00,8:07,8:30,8:37,9:00,9:07,9:30,9:37,10:00,10:07,10:30,10:37,11:00,11:07,11:30,11:37,12:00,12:07,12:30,12:37,13:00,13:07,13:30,13:37,14:00,14:15,14:30,14:37,15:00,15:07,15:30,15:37,16:00,16:07,16:30,16:37,17:00,17:07,17:30,17:37,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:05,20:25,20:37,21:15,21:37,22:15,22:37,23:15,23:37,0:15,6:00,6:15,6:30,7:00,7:15,5:00,7:45,8:07,8:45,9:07,9:45,10:07,10:45,11:07,11:45,12:07,12:45,13:07,13:45,14:07,14:45,15:07,15:45,16:07,16:45,17:07,17:45,0:15,18:07,18:45,19:07,19:45,20:07,20:45,21:07,21:45,22:07,22:45,23:07,23:45,6:10,6:30,6:45,7:00,7:05,7:10,7:25,,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:20,19:40,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,0:00,6:10,6:50,7:00,7:05,5:10,6:35,7:30,8:00,8:30,9:00,9:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,0:00,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:15,23:45

Linea,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
ID_Corsa,C1106,C1107,C1108,C1109,C1110,C1111,C1112,C1113,C1114,C1115,C1116,C1117,C1118,C1119,C1120,C1121,C1122,C1123,C1124,C1125,C1126,C1127,C1128
Giorni,123456,2,12345,12345,123456,123456,12345,12345,12345,2,2,5,5,3,4,5,4,4,5,12345,12345,12345,12345
Stagionalita,FER,FER,FER,SCO,FER,FER,FER,SCO,FER,FER,FER,SCO,SCO,SCO,SCO,SCO,SCO,FER,FER,FER,FER,FER,FER
Note,S,,S,SCOL,S,S,S,SCOL,S,,,SCOL,SCOL,SCOL,SCOL,SCOL,SCOL,S,NS-S,S,,S,S
LUTHER KING - TEKFOR,5:45,,13:45,,6:15,6:15,7:15,,,,,,,,,,,14:15,14:15,14:15,16:50,17:20,22:15
FORESTO,,11:01,,,,,,,,8:05,,,,,,,,,,,,,
CASCINE VICA,,,,,,,,,,,,,,,,,,,,,16:30,,
AVIGLIANA - Stazione FS,,,,,6:19,6:20,7:20,,,,,,13:53,14:38,14:43,13:53,14:43,14:20,14:20,,16:56,17:23,
S.AMBROGIO,5:35,,,,6:24,6:25,7:24,,,,,,13:58,14:43,14:48,13:58,14:48,,,,17:00,17:25,
Bivio CONDOVE,,,13:30,,6:29,6:29,7:28,,,,,,14:04,14:49,14:54,14:07,14:57,14:30,14:30,14.24,17:05,17:29,22:25
Bivio VAIE,,,,,6:30,6:30,7:30,,,,,13:40,14:06,14:51,14:56,14:09,14:59,14:32,14:32,,17:07,17:31,
SANT'ANTONINO - Stazione FS,,,13:20,14:37,6:33,6:33,7:39,,,,,13:44,14:09,14:54,14:59,14:11,15:01,,,14.29,17:10,17:35,22:30
Bivio VILLAR FOCCHIARDO,,,13:18,14:34,6:36,6:36,,7:43,7:43,,,13:52,14:12,14:57,15:02,14:12,15:02,14:38,14:38,,17:13,17:37,
Bivio S.DIDERO,5:17,,,,,6:42,,,,,,,,15:02,,14:15,15:05,,,,17:17,17:44,
BRUZOLO,5:16,,13:15,,6:44,6:43,,7:55,7:55,,8:40,13:58,14:18,15:03,15:08,14:16,15:06,14:46,14:46,14.41,17:19,17:45,22:40
Bivio S.GIORIO,5:14,,,,,6:45,,,,,,,,15:04,,14:17,15:07,,,14.44,17:21,17:47,22:42
Bivio FORESTO,5:05,11:00,13:05,,,6:52,,,,,,,,,,14:25,15:15,,,14.52,17:30,17:52,22:47
SUSA - Stazione FS,5:00,10:50,13:00,14:10,7:00,7:00,,8:10,8:10,8:15,9:00,14:15,14:35,15:23,15:25,14:35,15:25,15:00,15:00,15.00,17:35,18:05,22:55

Linea,274,274,274,274,274,274,274,274,274,274
ID_Corsa,C1129,C1130,C1131,C1132,C1133,C1134,C1135,C1136,C1137,C1138
Giorni,123456,12345,12345,12345,12345,12345,12345,12345,12345,12345
Stagionalita,FER,FER,FER,SCO,SCO,FER,SCO,FER,FER,FER
Note,S,,S,SCOL,SCOL,S,SCOL,S,S,S
SUSA - Stazione FS,5:00,6:05,6:30,7:05,7:05,7:05,12:20,13:05,16:35,21:00
Bivio FORESTO,,6.14,6:38,7:13,,7.12,,,,21:07
Bivio S.GIORIO,,6.22,6:46,7:20,,7:19,,,,21:15
BRUZOLO,,6.23,6:48,7:23,,7:21,,,,21.17
Bivio S.DIDERO,,6.25,6:49,7:24,,7:22,,,,21.19
Bivio VILLAR FOCCHIARDO,5:22,6.29,6:54,7:29,7:29,7.26,12:43,13:28,16:58,21.23
SANT'ANTONINO - Stazione FS,5:25,6.33,6:57,7:33,7:33,7.30,12:51,13:31,17:01,21:27
